2010-09-28 16:04:56,632 INFO [edu.northwestern.bioinformatics.bering.servlet.SeparateApplicationContextBeringContextListener] - Loading local application context for SeparateApplicationContextBeringContextListener
2010-09-28 16:04:59,976 DEBUG [edu.northwestern.bioinformatics.bering.runtime.classpath.ClasspathMigrationFinder] -  11) URL [jar:file:/D:/apps/c3pr_alpha5/apache-tomcat-5.5.27/webapps/c3pr/WEB-INF/lib/c3pr-core-2.9.2-local-20100928155918.jar!/db/bering/003_construction_iteration6/002_refactor_identifier_model.groovy]
2010-09-28 16:04:59,976 DEBUG [edu.northwestern.bioinformatics.bering.runtime.classpath.ClasspathMigrationFinder] -  12) URL [jar:file:/D:/apps/c3pr_alpha5/apache-tomcat-5.5.27/webapps/c3pr/WEB-INF/lib/c3pr-core-2.9.2-local-20100928155918.jar!/db/bering/003_construction_iteration6/003_create_randomization.groovy]
2010-09-28 16:04:59,976 DEBUG [edu.northwestern.bioinformatics.bering.runtime.classpath.ClasspathMigrationFinder] -  13) URL [jar:file:/D:/apps/c3pr_alpha5/apache-tomcat-5.5.27/webapps/c3pr/WEB-INF/lib/c3pr-core-2.9.2-local-20100928155918.jar!/db/bering/003_construction_iteration6/004_add_phonecall_randomization.groovy]
2010-09-28 16:04:59,976 DEBUG [edu.northwestern.bioinformatics.bering.runtime.classpath.ClasspathMigrationFinder] -  14) URL [jar:file:/D:/apps/c3pr_alpha5/apache-tomcat-5.5.27/webapps/c3pr/WEB-INF/lib/c3pr-core-2.9.2-local-20100928155918.jar!/db/bering/003_construction_iteration6/005_add_organization_nci_code.groovy]
2010-09-28 16:04:59,976 DEBUG [edu.northwestern.bioinformatics.bering.runtime.classpath.ClasspathMigrationFinder] -  15) URL [jar:file:/D:/apps/c3pr_alpha5/apache-tomcat-5.5.27/webapps/c3pr/WEB-INF/lib/c3pr-core-2.9.2-local-20100928155918.jar!/db/bering/003_construction_iteration6/006_set_userid_sequence.groovy]
2010-09-28 16:04:59,976 DEBUG [edu.northwestern.bioinformatics.bering.runtime.classpath.ClasspathMigrationFinder] -  16) URL [jar:file:/D:/apps/c3pr_alpha5/apache-tomcat-5.5.27/webapps/c3pr/WEB-INF/lib/c3pr-core-2.9.2-local-20100928155918.jar!/db/bering/003_construction_iteration6/007_add_inv_loginId_colum.groovy]
2010-09-28 16:04:59,976 DEBUG [edu.northwestern.bioinformatics.bering.runtime.classpath.ClasspathMigrationFinder] -  17) URL [jar:file:/D:/apps/c3pr_alpha5/apache-tomcat-5.5.27/webapps/c3pr/WEB-INF/lib/c3pr-core-2.9.2-local-20100928155918.jar!/db/bering/003_construction_iteration6/008_create_study_amendments.groovy]
2010-09-28 16:04:59,976 DEBUG [edu.northwestern.bioinformatics.bering.runtime.classpath.ClasspathMigrationFinder] -  18) URL [jar:file:/D:/apps/c3pr_alpha5/apache-tomcat-5.5.27/webapps/c3pr/WEB-INF/lib/c3pr-core-2.9.2-local-20100928155918.jar!/db/bering/003_construction_iteration6/009_capture_epoch_order.groovy]
2010-09-28 16:04:59,976 DEBUG [edu.northwestern.bioinformatics.bering.runtime.classpath.ClasspathMigrationFinder] -  19) URL [jar:file:/D:/apps/c3pr_alpha5/apache-tomcat-5.5.27/webapps/c3pr/WEB-INF/lib/c3pr-core-2.9.2-local-20100928155918.jar!/db/bering/003_construction_iteration6/010_study_unique_constraints.groovy]
2010-09-28 16:04:59,976 DEBUG [edu.northwestern.bioinformatics.bering.runtime.classpath.ClasspathMigrationFinder] -  20) URL [jar:file:/D:/apps/c3pr_alpha5/apache-tomcat-5.5.27/webapps/c3pr/WEB-INF/lib/c3pr-core-2.9.2-local-20100928155918.jar!/db/bering/003_construction_iteration6/011_add_research_staff_loginid_column.groovy]
2010-09-28 16:04:59,976 DEBUG [edu.northwestern.bioinformatics.bering.runtime.classpath.ClasspathMigrationFinder] -  21) URL [jar:file:/D:/apps/c3pr_alpha5/apache-tomcat-5.5.27/webapps/c3pr/WEB-INF/lib/c3pr-core-2.9.2-local-20100928155918.jar!/db/bering/003_construction_iteration6/012_csm_authorization_investigator.groovy]
2010-09-28 16:04:59,976 DEBUG [edu.northwestern.bioinformatics.bering.runtime.classpath.ClasspathMigrationFinder] -  22) URL [jar:file:/D:/apps/c3pr_alpha5/apache-tomcat-5.5.27/webapps/c3pr/WEB-INF/lib/c3pr-core-2.9.2-local-20100928155918.jar!/db/bering/003_construction_iteration6/013_csm_increment_user_group_seq.groovy]
2010-09-28 16:04:59,976 DEBUG [edu.northwestern.bioinformatics.bering.runtime.classpath.ClasspathMigrationFinder] -  23) URL [jar:file:/D:/apps/c3pr_alpha5/apache-tomcat-5.5.27/webapps/c3pr/WEB-INF/lib/c3pr-core-2.9.2-local-20100928155918.jar!/db/bering/003_construction_iteration6/014_disease_ctep_data.groovy]
2010-09-28 16:04:59,976 DEBUG [edu.northwestern.bioinformatics.bering.runtime.classpath.ClasspathMigrationFinder] -  24) URL [jar:file:/D:/apps/c3pr_alpha5/apache-tomcat-5.5.27/webapps/c3pr/WEB-INF/lib/c3pr-core-2.9.2-local-20100928155918.jar!/db/bering/004_construction_iteration7/001_csm_increment_group_sequence.groovy]
2010-09-28 16:04:59,976 DEBUG [edu.northwestern.bioinformatics.bering.runtime.classpath.ClasspathMigrationFinder] -  25) URL [jar:file:/D:/apps/c3pr_alpha5/apache-tomcat-5.5.27/webapps/c3pr/WEB-INF/lib/c3pr-core-2.9.2-local-20100928155918.jar!/db/bering/004_construction_iteration7/002_populate_anatomic_sites.groovy]
2010-09-28 16:04:59,976 DEBUG [edu.northwestern.bioinformatics.bering.runtime.classpath.ClasspathMigrationFinder] -  26) URL [jar:file:/D:/apps/c3pr_alpha5/apache-tomcat-5.5.27/webapps/c3pr/WEB-INF/lib/c3pr-core-2.9.2-local-20100928155918.jar!/db/bering/004_construction_iteration7/003_refactor_study_subjects_scheduled_epochs.groovy]
2010-09-28 16:04:59,976 DEBUG [edu.northwestern.bioinformatics.bering.runtime.classpath.ClasspathMigrationFinder] -  27) URL [jar:file:/D:/apps/c3pr_alpha5/apache-tomcat-5.5.27/webapps/c3pr/WEB-INF/lib/c3pr-core-2.9.2-local-20100928155918.jar!/db/bering/004_construction_iteration7/004_loading_cooperative_groups.groovy]
2010-09-28 16:04:59,976 DEBUG [edu.northwestern.bioinformatics.bering.runtime.classpath.ClasspathMigrationFinder] -  28) URL [jar:file:/D:/apps/c3pr_alpha5/apache-tomcat-5.5.27/webapps/c3pr/WEB-INF/lib/c3pr-core-2.9.2-local-20100928155918.jar!/db/bering/004_construction_iteration7/005_csm_create_site_access_role.groovy]
2010-09-28 16:04:59,976 DEBUG [edu.northwestern.bioinformatics.bering.runtime.classpath.ClasspathMigrationFinder] -  29) URL [jar:file:/D:/apps/c3pr_alpha5/apache-tomcat-5.5.27/webapps/c3pr/WEB-INF/lib/c3pr-core-2.9.2-local-20100928155918.jar!/db/bering/004_construction_iteration7/006_csm_static_data_csm_pe_insert.groovy]
2010-09-28 16:04:59,976 DEBUG [edu.northwestern.bioinformatics.bering.runtime.classpath.ClasspathMigrationFinder] -  30) URL [jar:file:/D:/apps/c3pr_alpha5/apache-tomcat-5.5.27/webapps/c3pr/WEB-INF/lib/c3pr-core-2.9.2-local-20100928155918.jar!/db/bering/004_construction_iteration7/007_csm_incremement_sequences.groovy]
2010-09-28 16:04:59,976 DEBUG [edu.northwestern.bioinformatics.bering.runtime.classpath.ClasspathMigrationFinder] -  31) URL [jar:file:/D:/apps/c3pr_alpha5/apache-tomcat-5.5.27/webapps/c3pr/WEB-INF/lib/c3pr-core-2.9.2-local-20100928155918.jar!/db/bering/004_construction_iteration7/008_csm_pe_type_colum_add.groovy]
2010-09-28 16:04:59,976 DEBUG [edu.northwestern.bioinformatics.bering.runtime.classpath.ClasspathMigrationFinder] -  32) URL [jar:file:/D:/apps/c3pr_alpha5/apache-tomcat-5.5.27/webapps/c3pr/WEB-INF/lib/c3pr-core-2.9.2-local-20100928155918.jar!/db/bering/004_construction_iteration7/009_study_amendment_column_add.groovy]
2010-09-28 16:04:59,976 DEBUG [edu.northwestern.bioinformatics.bering.runtime.classpath.ClasspathMigrationFinder] -  33) URL [jar:file:/D:/apps/c3pr_alpha5/apache-tomcat-5.5.27/webapps/c3pr/WEB-INF/lib/c3pr-core-2.9.2-local-20100928155918.jar!/db/bering/004_construction_iteration7/010_addColumns_study_subjects_scheduled_epochs.groovy]
2010-09-28 16:04:59,976 DEBUG [edu.northwestern.bioinformatics.bering.runtime.classpath.ClasspathMigrationFinder] -  34) URL [jar:file:/D:/apps/c3pr_alpha5/apache-tomcat-5.5.27/webapps/c3pr/WEB-INF/lib/c3pr-core-2.9.2-local-20100928155918.jar!/db/bering/004_construction_iteration7/011_refactor_study_and_study_sites_modify_status_columns.groovy]
2010-09-28 16:04:59,976 DEBUG [edu.northwestern.bioinformatics.bering.runtime.classpath.ClasspathMigrationFinder] -  35) URL [jar:file:/D:/apps/c3pr_alpha5/apache-tomcat-5.5.27/webapps/c3pr/WEB-INF/lib/c3pr-core-2.9.2-local-20100928155918.jar!/db/bering/004_construction_iteration7/012_addColumn_study_organizations.groovy]
2010-09-28 16:04:59,976 DEBUG [edu.northwestern.bioinformatics.bering.runtime.classpath.ClasspathMigrationFinder] -  36) URL [jar:file:/D:/apps/c3pr_alpha5/apache-tomcat-5.5.27/webapps/c3pr/WEB-INF/lib/c3pr-core-2.9.2-local-20100928155918.jar!/db/bering/004_construction_iteration7/013_study_amendment_rndm_column_add.groovy]
2010-09-28 16:04:59,976 DEBUG [edu.northwestern.bioinformatics.bering.runtime.classpath.ClasspathMigrationFinder] -  37) URL [jar:file:/D:/apps/c3pr_alpha5/apache-tomcat-5.5.27/webapps/c3pr/WEB-INF/lib/c3pr-core-2.9.2-local-20100928155918.jar!/db/bering/004_construction_iteration7/014_retired_indicator_add.groovy]
2010-09-28 16:04:59,976 DEBUG [edu.northwestern.bioinformatics.bering.runtime.classpath.ClasspathMigrationFinder] -  38) URL [jar:file:/D:/apps/c3pr_alpha5/apache-tomcat-5.5.27/webapps/c3pr/WEB-INF/lib/c3pr-core-2.9.2-local-20100928155918.jar!/db/bering/004_construction_iteration7/015_amendment_version_type_change.groovy]
2010-09-28 16:04:59,976 DEBUG [edu.northwestern.bioinformatics.bering.runtime.classpath.ClasspathMigrationFinder] -  39) URL [jar:file:/D:/apps/c3pr_alpha5/apache-tomcat-5.5.27/webapps/c3pr/WEB-INF/lib/c3pr-core-2.9.2-local-20100928155918.jar!/db/bering/004_construction_iteration7/016_update_retired_indicator.groovy]
2010-09-28 16:04:59,976 DEBUG [edu.northwestern.bioinformatics.bering.runtime.classpath.ClasspathMigrationFinder] -  40) URL [jar:file:/D:/apps/c3pr_alpha5/apache-tomcat-5.5.27/webapps/c3pr/WEB-INF/lib/c3pr-core-2.9.2-local-20100928155918.jar!/db/bering/004_construction_iteration7/017_csm_authorization_site_coordinator.groovy]
2010-09-28 16:04:59,976 DEBUG [edu.northwestern.bioinformatics.bering.runtime.classpath.ClasspathMigrationFinder] -  41) URL [jar:file:/D:/apps/c3pr_alpha5/apache-tomcat-5.5.27/webapps/c3pr/WEB-INF/lib/c3pr-core-2.9.2-local-20100928155918.jar!/db/bering/004_construction_iteration7/018_csm_authorization_site_coordinator_2.groovy]
2010-09-28 16:04:59,976 DEBUG [edu.northwestern.bioinformatics.bering.runtime.classpath.ClasspathMigrationFinder] -  42) URL [jar:file:/D:/apps/c3pr_alpha5/apache-tomcat-5.5.27/webapps/c3pr/WEB-INF/lib/c3pr-core-2.9.2-local-20100928155918.jar!/db/bering/005_construction_iteration8/001_study_consent_version_column_add.groovy]
2010-09-28 16:04:59,976 DEBUG [edu.northwestern.bioinformatics.bering.runtime.classpath.ClasspathMigrationFinder] -  43) URL [jar:file:/D:/apps/c3pr_alpha5/apache-tomcat-5.5.27/webapps/c3pr/WEB-INF/lib/c3pr-core-2.9.2-local-20100928155918.jar!/db/bering/005_construction_iteration8/002_drop_irb_date_from_amendment.groovy]
2010-09-28 16:04:59,976 DEBUG [edu.northwestern.bioinformatics.bering.runtime.classpath.ClasspathMigrationFinder] -  44) URL [jar:file:/D:/apps/c3pr_alpha5/apache-tomcat-5.5.27/webapps/c3pr/WEB-INF/lib/c3pr-core-2.9.2-local-20100928155918.jar!/db/bering/005_construction_iteration8/003_alter_indicator_fields_string_to_boolean.groovy]
2010-09-28 16:04:59,976 DEBUG [edu.northwestern.bioinformatics.bering.runtime.classpath.ClasspathMigrationFinder] -  45) URL [jar:file:/D:/apps/c3pr_alpha5/apache-tomcat-5.5.27/webapps/c3pr/WEB-INF/lib/c3pr-core-2.9.2-local-20100928155918.jar!/db/bering/005_construction_iteration8/004_add_randomized_indicator_to_epochs.groovy]
2010-09-28 16:04:59,976 DEBUG [edu.northwestern.bioinformatics.bering.runtime.classpath.ClasspathMigrationFinder] -  46) URL [jar:file:/D:/apps/c3pr_alpha5/apache-tomcat-5.5.27/webapps/c3pr/WEB-INF/lib/c3pr-core-2.9.2-local-20100928155918.jar!/db/bering/005_construction_iteration8/005_create_audit_events.groovy]
2010-09-28 16:04:59,976 DEBUG [edu.northwestern.bioinformatics.bering.runtime.classpath.ClasspathMigrationFinder] -  47) URL [jar:file:/D:/apps/c3pr_alpha5/apache-tomcat-5.5.27/webapps/c3pr/WEB-INF/lib/c3pr-core-2.9.2-local-20100928155918.jar!/db/bering/005_construction_iteration8/006_csm_authorization_study_coord_no_create_study.groovy]
2010-09-28 16:04:59,976 DEBUG [edu.northwestern.bioinformatics.bering.runtime.classpath.ClasspathMigrationFinder] -  48) URL [jar:file:/D:/apps/c3pr_alpha5/apache-tomcat-5.5.27/webapps/c3pr/WEB-INF/lib/c3pr-core-2.9.2-local-20100928155918.jar!/db/bering/005_construction_iteration8/007_create_audit_event_values.groovy]
2010-09-28 16:04:59,976 DEBUG [edu.northwestern.bioinformatics.bering.runtime.classpath.ClasspathMigrationFinder] -  49) URL [jar:file:/D:/apps/c3pr_alpha5/apache-tomcat-5.5.27/webapps/c3pr/WEB-INF/lib/c3pr-core-2.9.2-local-20100928155918.jar!/db/bering/005_construction_iteration8/008_add_kit_number_column.groovy]
2010-09-28 16:04:59,976 DEBUG [edu.northwestern.bioinformatics.bering.runtime.classpath.ClasspathMigrationFinder] -  50) URL [jar:file:/D:/apps/c3pr_alpha5/apache-tomcat-5.5.27/webapps/c3pr/WEB-INF/lib/c3pr-core-2.9.2-local-20100928155918.jar!/db/bering/005_construction_iteration8/009_study_subject_stratumGroupNumber.groovy]
2010-09-28 16:04:59,976 DEBUG [edu.northwestern.bioinformatics.bering.runtime.classpath.ClasspathMigrationFinder] -  51) URL [jar:file:/D:/apps/c3pr_alpha5/apache-tomcat-5.5.27/webapps/c3pr/WEB-INF/lib/c3pr-core-2.9.2-local-20100928155918.jar!/db/bering/005_construction_iteration8/010_sequence_compliance_oracle.groovy]
2010-09-28 16:04:59,976 DEBUG [edu.northwestern.bioinformatics.bering.runtime.classpath.ClasspathMigrationFinder] -  52) URL [jar:file:/D:/apps/c3pr_alpha5/apache-tomcat-5.5.27/webapps/c3pr/WEB-INF/lib/c3pr-core-2.9.2-local-20100928155918.jar!/db/bering/005_construction_iteration8/011_csm_authorization_coorperative_groups.groovy]
2010-09-28 16:04:59,976 DEBUG [edu.northwestern.bioinformatics.bering.runtime.classpath.ClasspathMigrationFinder] -  53) URL [jar:file:/D:/apps/c3pr_alpha5/apache-tomcat-5.5.27/webapps/c3pr/WEB-INF/lib/c3pr-core-2.9.2-local-20100928155918.jar!/db/bering/005_construction_iteration8/012_constraint_removal_oracle.groovy]
2010-09-28 16:04:59,976 DEBUG [edu.northwestern.bioinformatics.bering.runtime.classpath.ClasspathMigrationFinder] -  54) URL [jar:file:/D:/apps/c3pr_alpha5/apache-tomcat-5.5.27/webapps/c3pr/WEB-INF/lib/c3pr-core-2.9.2-local-20100928155918.jar!/db/bering/006_construction_iteration9/001_add_subject_strat_ans_id_seq.groovy]
2010-09-28 16:04:59,976 DEBUG [edu.northwestern.bioinformatics.bering.runtime.classpath.ClasspathMigrationFinder] -  55) URL [jar:file:/D:/apps/c3pr_alpha5/apache-tomcat-5.5.27/webapps/c3pr/WEB-INF/lib/c3pr-core-2.9.2-local-20100928155918.jar!/db/bering/006_construction_iteration9/002_add_ccts_workflow_status_column.groovy]
2010-09-28 16:04:59,976 DEBUG [edu.northwestern.bioinformatics.bering.runtime.classpath.ClasspathMigrationFinder] -  56) URL [jar:file:/D:/apps/c3pr_alpha5/apache-tomcat-5.5.27/webapps/c3pr/WEB-INF/lib/c3pr-core-2.9.2-local-20100928155918.jar!/db/bering/006_construction_iteration9/003_persistent_configuration.groovy]
2010-09-28 16:04:59,976 DEBUG [edu.northwestern.bioinformatics.bering.runtime.classpath.ClasspathMigrationFinder] -  57) URL [jar:file:/D:/apps/c3pr_alpha5/apache-tomcat-5.5.27/webapps/c3pr/WEB-INF/lib/c3pr-core-2.9.2-local-20100928155918.jar!/db/bering/006_construction_iteration9/004_create_notifications_and_recepients.groovy]
2010-09-28 16:04:59,976 DEBUG [edu.northwestern.bioinformatics.bering.runtime.classpath.ClasspathMigrationFinder] -  58) URL [jar:file:/D:/apps/c3pr_alpha5/apache-tomcat-5.5.27/webapps/c3pr/WEB-INF/lib/c3pr-core-2.9.2-local-20100928155918.jar!/db/bering/006_construction_iteration9/005_add_ccts_demo_user.groovy]
2010-09-28 16:04:59,976 DEBUG [edu.northwestern.bioinformatics.bering.runtime.classpath.ClasspathMigrationFinder] -  59) URL [jar:file:/D:/apps/c3pr_alpha5/apache-tomcat-5.5.27/webapps/c3pr/WEB-INF/lib/c3pr-core-2.9.2-local-20100928155918.jar!/db/bering/007_construction_iteration10/001_create_table_investigator_groups.groovy]
2010-09-28 16:04:59,976 DEBUG [edu.northwestern.bioinformatics.bering.runtime.classpath.ClasspathMigrationFinder] -  60) URL [jar:file:/D:/apps/c3pr_alpha5/apache-tomcat-5.5.27/webapps/c3pr/WEB-INF/lib/c3pr-core-2.9.2-local-20100928155918.jar!/db/bering/007_construction_iteration10/002_create_table_organization_investigator_group_affiliations.groovy]
2010-09-28 16:04:59,976 DEBUG [edu.northwestern.bioinformatics.bering.runtime.classpath.ClasspathMigrationFinder] -  61) URL [jar:file:/D:/apps/c3pr_alpha5/apache-tomcat-5.5.27/webapps/c3pr/WEB-INF/lib/c3pr-core-2.9.2-local-20100928155918.jar!/db/bering/007_construction_iteration10/003_investigator_group_associations.groovy]
2010-09-28 16:04:59,976 DEBUG [edu.northwestern.bioinformatics.bering.runtime.classpath.ClasspathMigrationFinder] -  62) URL [jar:file:/D:/apps/c3pr_alpha5/apache-tomcat-5.5.27/webapps/c3pr/WEB-INF/lib/c3pr-core-2.9.2-local-20100928155918.jar!/db/bering/007_construction_iteration10/004_rename_recepients.groovy]
2010-09-28 16:04:59,976 DEBUG [edu.northwestern.bioinformatics.bering.runtime.classpath.ClasspathMigrationFinder] -  63) URL [jar:file:/D:/apps/c3pr_alpha5/apache-tomcat-5.5.27/webapps/c3pr/WEB-INF/lib/c3pr-core-2.9.2-local-20100928155918.jar!/db/bering/007_construction_iteration10/005_config_default_properties.groovy]
2010-09-28 16:04:59,976 DEBUG [edu.northwestern.bioinformatics.bering.runtime.classpath.ClasspathMigrationFinder] -  64) URL [jar:file:/D:/apps/c3pr_alpha5/apache-tomcat-5.5.27/webapps/c3pr/WEB-INF/lib/c3pr-core-2.9.2-local-20100928155918.jar!/db/bering/008_transition_iteration1/001_add_organizations_1.groovy]
2010-09-28 16:04:59,976 DEBUG [edu.northwestern.bioinformatics.bering.runtime.classpath.ClasspathMigrationFinder] -  65) URL [jar:file:/D:/apps/c3pr_alpha5/apache-tomcat-5.5.27/webapps/c3pr/WEB-INF/lib/c3pr-core-2.9.2-local-20100928155918.jar!/db/bering/008_transition_iteration1/002_add_organizations_2.groovy]
2010-09-28 16:04:59,976 DEBUG [edu.northwestern.bioinformatics.bering.runtime.classpath.ClasspathMigrationFinder] -  66) URL [jar:file:/D:/apps/c3pr_alpha5/apache-tomcat-5.5.27/webapps/c3pr/WEB-INF/lib/c3pr-core-2.9.2-local-20100928155918.jar!/db/bering/008_transition_iteration1/003_add_organizations_3.groovy]
2010-09-28 16:04:59,976 DEBUG [edu.northwestern.bioinformatics.bering.runtime.classpath.ClasspathMigrationFinder] -  67) URL [jar:file:/D:/apps/c3pr_alpha5/apache-tomcat-5.5.27/webapps/c3pr/WEB-INF/lib/c3pr-core-2.9.2-local-20100928155918.jar!/db/bering/008_transition_iteration1/004_add_organizations_4.groovy]
2010-09-28 16:04:59,976 DEBUG [edu.northwestern.bioinformatics.bering.runtime.classpath.ClasspathMigrationFinder] -  68) URL [jar:file:/D:/apps/c3pr_alpha5/apache-tomcat-5.5.27/webapps/c3pr/WEB-INF/lib/c3pr-core-2.9.2-local-20100928155918.jar!/db/bering/008_transition_iteration1/005_add_organizations_5.groovy]
2010-09-28 16:04:59,976 DEBUG [edu.northwestern.bioinformatics.bering.runtime.classpath.ClasspathMigrationFinder] -  69) URL [jar:file:/D:/apps/c3pr_alpha5/apache-tomcat-5.5.27/webapps/c3pr/WEB-INF/lib/c3pr-core-2.9.2-local-20100928155918.jar!/db/bering/008_transition_iteration1/006_add_organizations_6.groovy]
2010-09-28 16:04:59,976 DEBUG [edu.northwestern.bioinformatics.bering.runtime.classpath.ClasspathMigrationFinder] -  70) URL [jar:file:/D:/apps/c3pr_alpha5/apache-tomcat-5.5.27/webapps/c3pr/WEB-INF/lib/c3pr-core-2.9.2-local-20100928155918.jar!/db/bering/008_transition_iteration1/007_add_organizations_7.groovy]
2010-09-28 16:04:59,976 DEBUG [edu.northwestern.bioinformatics.bering.runtime.classpath.ClasspathMigrationFinder] -  71) URL [jar:file:/D:/apps/c3pr_alpha5/apache-tomcat-5.5.27/webapps/c3pr/WEB-INF/lib/c3pr-core-2.9.2-local-20100928155918.jar!/db/bering/008_transition_iteration1/008_add_organizations_8.groovy]
2010-09-28 16:04:59,976 DEBUG [edu.northwestern.bioinformatics.bering.runtime.classpath.ClasspathMigrationFinder] -  72) URL [jar:file:/D:/apps/c3pr_alpha5/apache-tomcat-5.5.27/webapps/c3pr/WEB-INF/lib/c3pr-core-2.9.2-local-20100928155918.jar!/db/bering/008_transition_iteration1/009_add_index_organizations.groovy]
2010-09-28 16:04:59,976 DEBUG [edu.northwestern.bioinformatics.bering.runtime.classpath.ClasspathMigrationFinder] -  73) URL [jar:file:/D:/apps/c3pr_alpha5/apache-tomcat-5.5.27/webapps/c3pr/WEB-INF/lib/c3pr-core-2.9.2-local-20100928155918.jar!/db/bering/008_transition_iteration1/010_add_hostedMode_config_properties.groovy]
2010-09-28 16:04:59,976 DEBUG [edu.northwestern.bioinformatics.bering.runtime.classpath.ClasspathMigrationFinder] -  74) URL [jar:file:/D:/apps/c3pr_alpha5/apache-tomcat-5.5.27/webapps/c3pr/WEB-INF/lib/c3pr-core-2.9.2-local-20100928155918.jar!/db/bering/009_transition_iteration2/001_drop_duplicate_nci_institute.groovy]
